query_id,query_text,doc_id,relevance,score,reason,document_type,title,course_code,file_name,preview
q08,"Find data science and analytics certificate documents, DSA concentration worksheets, CSDA or computer science data analytics program sheets, and related data science courses.",pdf_0305_cap6315social-networks-big-data-analytics,1,4,strong=0; medium=1; weak=2; score=4,course_syllabus,Cap6315Social Networks Big Data Analytics,CAP 6315,cap6315social-networks-big-data-analytics.pdf,"Document_Type = course_syllabus, Title = Cap6315Social Networks Big Data Analytics, Course_Code = CAP 6315, Prefix = CAP, Number = 6315, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cap6315social-networks-big-data-analytics.pdf, File_Name = cap6315social-networks-big-data-analytics.pdf, Content = CAP 6315 Social Networks an"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0300_cap5615intro-neural-networks,2,20,strong=2; medium=5; weak=0; score=20,course_syllabus,Cap5615Intro Neural Networks,CAP 5615,cap5615intro-neural-networks.pdf,"Document_Type = course_syllabus, Title = Cap5615Intro Neural Networks, Course_Code = CAP 5615, Prefix = CAP, Number = 5615, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cap5615intro-neural-networks.pdf, File_Name = cap5615intro-neural-networks.pdf, Content = CAP5615 Introduction to Neural Networks Credits: 3 credits Text bo"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0008_CAP_5768,2,19,strong=2; medium=4; weak=1; score=19,course_listing,Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval,CAP 5768,,"Document_Type = course_listing, Title = Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval, Course_Code = CAP 5768, Prefix = CAP, Number = 5768, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name = , Content = DSA courses "
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0020_CAP_6619,2,19,strong=2; medium=4; weak=1; score=19,course_listing,Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval,CAP 6619,,"Document_Type = course_listing, Title = Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval, Course_Code = CAP 6619, Prefix = CAP, Number = 6619, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name = , Content = DSA courses include: CAP 6673 Data Mining and Mach"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0025_CAP_6635,2,19,strong=2; medium=4; weak=1; score=19,course_listing,Artificial Intelligence CAP 6776 Information Retrieval,CAP 6635,,"Document_Type = course_listing, Title = Artificial Intelligence CAP 6776 Information Retrieval, Course_Code = CAP 6635, Prefix = CAP, Number = 6635, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name = , Content = DSA courses include: CAP 6673 Data Mining and Machine Learning CAP 5768 I"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0030_CAP_6673,2,19,strong=2; medium=4; weak=1; score=19,course_listing,Data Mining and Machine Learning CAP 5768 Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Info,CAP 6673,,"Document_Type = course_listing, Title = Data Mining and Machine Learning CAP 5768 Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Info, Course_Code = CAP 6673, Prefix = CAP, Number = 6673, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name ="
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0298_cap4630artificial-intelligence,2,15,strong=1; medium=5; weak=0; score=15,course_syllabus,Cap4630Artificial Intelligence,CAP 4630,cap4630artificial-intelligence.pdf,"Document_Type = course_syllabus, Title = Cap4630Artificial Intelligence, Course_Code = CAP 4630, Prefix = CAP, Number = 4630, Level = undergraduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/cap4630artificial-intelligence.pdf, File_Name = cap4630artificial-intelligence.pdf, Content = CAP 4630– Artificial Intelligence Credits: 3 Text book"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0001_CAP_5615,2,14,strong=2; medium=2; weak=0; score=14,course_listing,Intro to Neural Networks,CAP 5615,,"Document_Type = course_listing, Title = Intro to Neural Networks, Course_Code = CAP 5615, Prefix = CAP, Number = 5615, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators, Linked_File_or_Page = , File_Name = , Content = Instructor for CAP 5615 Intro to Neural Networks"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0002_CAP_5615,2,14,strong=2; medium=2; weak=0; score=14,course_listing,Introduction to Neural Networks,CAP 5615,,"Document_Type = course_listing, Title = Introduction to Neural Networks, Course_Code = CAP 5615, Prefix = CAP, Number = 5615, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 5615 Introduction to Neural Networks"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0005_CAP_5625,2,14,strong=2; medium=2; weak=0; score=14,course_listing,Computational Foundations of Artificial Intelligence,CAP 5625,,"Document_Type = course_listing, Title = Computational Foundations of Artificial Intelligence, Course_Code = CAP 5625, Prefix = CAP, Number = 5625, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 5625 Computational Foundations of Artificial Intelligence"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0015_CAP_6610,2,14,strong=2; medium=2; weak=0; score=14,course_listing,Applied Machine Learning,CAP 6610,,"Document_Type = course_listing, Title = Applied Machine Learning, Course_Code = CAP 6610, Prefix = CAP, Number = 6610, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6610 Applied Machine Learning"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0019_CAP_6619,2,14,strong=2; medium=2; weak=0; score=14,course_listing,Deep Learning,CAP 6619,,"Document_Type = course_listing, Title = Deep Learning, Course_Code = CAP 6619, Prefix = CAP, Number = 6619, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6619 Deep Learning"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0027_CAP_6640,2,12,strong=2; medium=1; weak=0; score=12,course_listing,Natural Language Processing,CAP 6640,,"Document_Type = course_listing, Title = Natural Language Processing, Course_Code = CAP 6640, Prefix = CAP, Number = 6640, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6640 Natural Language Processing"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0017_CAP_6618,2,11,strong=1; medium=3; weak=0; score=11,course_listing,Machine Learning for Computer Vision,CAP 6618,,"Document_Type = course_listing, Title = Machine Learning for Computer Vision, Course_Code = CAP 6618, Prefix = CAP, Number = 6618, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6618 Machine Learning for Computer Vision"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0469_eel6819neural-complex-artificial-neural-networks,2,11,strong=1; medium=3; weak=0; score=11,course_syllabus,Eel6819Neural Complex Artificial Neural Networks,EEL 6819,eel6819neural-complex-artificial-neural-networks.pdf,"Document_Type = course_syllabus, Title = Eel6819Neural Complex Artificial Neural Networks, Course_Code = EEL 6819, Prefix = EEL, Number = 6819, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/pdf/eel6819neural-complex-artificial-neural-networks.pdf, File_Name = eel6819neural-complex-artificial-neural-networks.pdf, Content = EEL 6819 "
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0315_cap6777web-mining,2,9,strong=0; medium=4; weak=1; score=9,course_syllabus,Cap6777Web Mining,CAP 6777,cap6777web-mining.pdf,"Document_Type = course_syllabus, Title = Cap6777Web Mining, Course_Code = CAP 6777, Prefix = CAP, Number = 6777, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cap6777web-mining.pdf, File_Name = cap6777web-mining.pdf, Content = CAP 6777 Web Mining Credits: 3 credits Text book, title, author, and year: Introduction to Informat"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0318_cap6807computational-adv,2,8,strong=0; medium=4; weak=0; score=8,course_syllabus,Cap6807Computational Adv,CAP 6807,cap6807computational-adv.pdf,"Document_Type = course_syllabus, Title = Cap6807Computational Adv, Course_Code = CAP 6807, Prefix = CAP, Number = 6807, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cap6807computational-adv.pdf, File_Name = cap6807computational-adv.pdf, Content = CAP 6807 Computational Advertising and Real-Time Data Analytics Credits: 3 cre"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0003_CAP_5625,1,7,strong=1; medium=1; weak=0; score=7,course_listing,,CAP 5625,,"Document_Type = course_listing, Title = , Course_Code = CAP 5625, Prefix = CAP, Number = 5625, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-ai/, Linked_File_or_Page = , File_Name = , Content = CAP 5625"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0004_CAP_5625,1,7,strong=1; medium=1; weak=0; score=7,course_listing,Computational Foundations of AI,CAP 5625,,"Document_Type = course_listing, Title = Computational Foundations of AI, Course_Code = CAP 5625, Prefix = CAP, Number = 5625, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators, Linked_File_or_Page = , File_Name = , Content = Instructor for CAP 5625: Computational Foundations of AI"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0527_syllabus-intro-intelligent-auton-robots-fall-2024,1,7,strong=0; medium=3; weak=1; score=7,course_syllabus,Syllabus Intro Intelligent Auton Robots Fall 2024,COT 6930,syllabus-intro-intelligent-auton-robots-fall-2024.pdf,"Document_Type = course_syllabus, Title = Syllabus Intro Intelligent Auton Robots Fall 2024, Course_Code = COT 6930, Prefix = COT, Number = 6930, Level = graduate, Source_Page = , Linked_File_or_Page = , File_Name = syllabus-intro-intelligent-auton-robots-fall-2024.pdf, Content = FLORIDA ATLANTIC UNIVERSITY COT 6930-001 13501 Intro Intelligent Auton Robots Date: Tuesday, Thursday 9:30 AM - 10:50 AM"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0386_cop6728visual-info-retrieval,1,6,strong=0; medium=3; weak=0; score=6,course_syllabus,Cop6728Visual Info Retrieval,COP 6728,cop6728visual-info-retrieval.pdf,"Document_Type = course_syllabus, Title = Cop6728Visual Info Retrieval, Course_Code = COP 6728, Prefix = COP, Number = 6728, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cop6728visual-info-retrieval.pdf, File_Name = cop6728visual-info-retrieval.pdf, Content = COP 6728 Visual Information Retrieval Credits: 3 credits Text book"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0459_eel6291smart-grid,1,6,strong=0; medium=3; weak=0; score=6,course_syllabus,Eel6291Smart Grid,EEL 6291,eel6291smart-grid.pdf,"Document_Type = course_syllabus, Title = Eel6291Smart Grid, Course_Code = EEL 6291, Prefix = EEL, Number = 6291, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/pdf/eel6291smart-grid.pdf, File_Name = eel6291smart-grid.pdf, Content = EEL 6291 Smart Grid Cr edits: 3 credits Textbook, title, author, and year: The followings will be post"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",pdf_0470_eel6935-cot6930automatic-biometric-systems,1,6,strong=0; medium=3; weak=0; score=6,course_syllabus,Eel6935 Cot6930Automatic Biometric Systems,EEL 6935,eel6935-cot6930automatic-biometric-systems.pdf,"Document_Type = course_syllabus, Title = Eel6935 Cot6930Automatic Biometric Systems, Course_Code = EEL 6935, Prefix = EEL, Number = 6935, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/pdf/eel6935-cot6930automatic-biometric-systems.pdf, File_Name = eel6935-cot6930automatic-biometric-systems.pdf, Content = EEL 6935/COT 6930 Automatic"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0029_CAP_6673,1,5,strong=0; medium=2; weak=1; score=5,course_listing,Data Mining and Machine Learning,CAP 6673,,"Document_Type = course_listing, Title = Data Mining and Machine Learning, Course_Code = CAP 6673, Prefix = CAP, Number = 6673, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6673 Data Mining and Machine Learning"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0038_CAP_6778,1,5,strong=0; medium=2; weak=1; score=5,course_listing,Advanced Data Mining and Machine Learning,CAP 6778,,"Document_Type = course_listing, Title = Advanced Data Mining and Machine Learning, Course_Code = CAP 6778, Prefix = CAP, Number = 6778, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6778 Advanced Data Mining and Machine Learning"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0024_CAP_6635,1,4,strong=0; medium=2; weak=0; score=4,course_listing,Artificial Intelligence,CAP 6635,,"Document_Type = course_listing, Title = Artificial Intelligence, Course_Code = CAP 6635, Prefix = CAP, Number = 6635, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6635 Artificial Intelligence"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0026_CAP_6635,1,4,strong=0; medium=2; weak=0; score=4,course_listing,Artificial Intelligence on 02/28/2025,CAP 6635,,"Document_Type = course_listing, Title = Artificial Intelligence on 02/28/2025, Course_Code = CAP 6635, Prefix = CAP, Number = 6635, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators, Linked_File_or_Page = , File_Name = , Content = Distinguished Guest Speaker for CAP 6635 Artificial Intelligence on 02/28/2025"
q09,"Find machine learning, artificial intelligence, neural networks, deep learning, computer vision, and NLP course syllabi.",course_0146_CAP_4630,1,4,strong=0; medium=2; weak=0; score=4,course_listing,Artificial Intelligence,CAP 4630,,"Document_Type = course_listing, Title = Artificial Intelligence, Course_Code = CAP 4630, Prefix = CAP, Number = 4630, Level = undergraduate, Source_Page = https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 4630 Artificial Intelligence"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",pdf_0315_cap6777web-mining,2,25,strong=3; medium=5; weak=0; score=25,course_syllabus,Cap6777Web Mining,CAP 6777,cap6777web-mining.pdf,"Document_Type = course_syllabus, Title = Cap6777Web Mining, Course_Code = CAP 6777, Prefix = CAP, Number = 6777, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cap6777web-mining.pdf, File_Name = cap6777web-mining.pdf, Content = CAP 6777 Web Mining Credits: 3 credits Text book, title, author, and year: Introduction to Informat"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0008_CAP_5768,2,21,strong=3; medium=2; weak=2; score=21,course_listing,Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval,CAP 5768,,"Document_Type = course_listing, Title = Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval, Course_Code = CAP 5768, Prefix = CAP, Number = 5768, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name = , Content = DSA courses "
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0020_CAP_6619,2,21,strong=3; medium=2; weak=2; score=21,course_listing,Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval,CAP 6619,,"Document_Type = course_listing, Title = Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Information Retrieval, Course_Code = CAP 6619, Prefix = CAP, Number = 6619, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name = , Content = DSA courses include: CAP 6673 Data Mining and Mach"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0025_CAP_6635,2,21,strong=3; medium=2; weak=2; score=21,course_listing,Artificial Intelligence CAP 6776 Information Retrieval,CAP 6635,,"Document_Type = course_listing, Title = Artificial Intelligence CAP 6776 Information Retrieval, Course_Code = CAP 6635, Prefix = CAP, Number = 6635, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name = , Content = DSA courses include: CAP 6673 Data Mining and Machine Learning CAP 5768 I"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0030_CAP_6673,2,21,strong=3; medium=2; weak=2; score=21,course_listing,Data Mining and Machine Learning CAP 5768 Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Info,CAP 6673,,"Document_Type = course_listing, Title = Data Mining and Machine Learning CAP 5768 Introduction to Data Science CAP 6619 Deep Learning CAP 6635 Artificial Intelligence CAP 6776 Info, Course_Code = CAP 6673, Prefix = CAP, Number = 6673, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/degree-req/, Linked_File_or_Page = , File_Name ="
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",pdf_0385_cop6726new-directions-database-systems,2,20,strong=2; medium=5; weak=0; score=20,course_syllabus,Cop6726New Directions Database Systems,COP 6726,cop6726new-directions-database-systems.pdf,"Document_Type = course_syllabus, Title = Cop6726New Directions Database Systems, Course_Code = COP 6726, Prefix = COP, Number = 6726, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cop6726new-directions-database-systems.pdf, File_Name = cop6726new-directions-database-systems.pdf, Content = COP 6726 New Directions in Database "
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",pdf_0387_cop6731theory-implementation-database-systems,2,16,strong=2; medium=3; weak=0; score=16,course_syllabus,Cop6731Theory Implementation Database Systems,COP 6731,cop6731theory-implementation-database-systems.pdf,"Document_Type = course_syllabus, Title = Cop6731Theory Implementation Database Systems, Course_Code = COP 6731, Prefix = COP, Number = 6731, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cop6731theory-implementation-database-systems.pdf, File_Name = cop6731theory-implementation-database-systems.pdf, Content = COP 6731 Theory"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0039_CAP_6780,2,14,strong=2; medium=2; weak=0; score=14,course_listing,Big Data Analytics with Hadoop,CAP 6780,,"Document_Type = course_listing, Title = Big Data Analytics with Hadoop, Course_Code = CAP 6780, Prefix = CAP, Number = 6780, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6780 Big Data Analytics with Hadoop"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0038_CAP_6778,2,13,strong=2; medium=1; weak=1; score=13,course_listing,Advanced Data Mining and Machine Learning,CAP 6778,,"Document_Type = course_listing, Title = Advanced Data Mining and Machine Learning, Course_Code = CAP 6778, Prefix = CAP, Number = 6778, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6778 Advanced Data Mining and Machine Learning"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0036_CAP_6776,2,12,strong=2; medium=1; weak=0; score=12,course_listing,Information Retrieval,CAP 6776,,"Document_Type = course_listing, Title = Information Retrieval, Course_Code = CAP 6776, Prefix = CAP, Number = 6776, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6776 Information Retrieval"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0037_CAP_6777,2,12,strong=2; medium=1; weak=0; score=12,course_listing,Web Mining,CAP 6777,,"Document_Type = course_listing, Title = Web Mining, Course_Code = CAP 6777, Prefix = CAP, Number = 6777, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6777 Web Mining"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0076_COP_6726,2,12,strong=2; medium=1; weak=0; score=12,course_listing,New Directions in Database Systems,COP 6726,,"Document_Type = course_listing, Title = New Directions in Database Systems, Course_Code = COP 6726, Prefix = COP, Number = 6726, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = COP 6726 New Directions in Database Systems"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0079_COP_6731,2,12,strong=2; medium=1; weak=0; score=12,course_listing,Theory and Implementation of Database Systems,COP 6731,,"Document_Type = course_listing, Title = Theory and Implementation of Database Systems, Course_Code = COP 6731, Prefix = COP, Number = 6731, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = COP 6731 Theory and Implementation of Database Systems"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0198_COP_3540,2,12,strong=2; medium=1; weak=0; score=12,course_listing,Introduction to Database Structures,COP 3540,,"Document_Type = course_listing, Title = Introduction to Database Structures, Course_Code = COP 3540, Prefix = COP, Number = 3540, Level = undergraduate, Source_Page = https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = COP 3540 Introduction to Database Structures"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0213_COP_4703,2,12,strong=2; medium=1; weak=0; score=12,course_listing,Applied Database Systems,COP 4703,,"Document_Type = course_listing, Title = Applied Database Systems, Course_Code = COP 4703, Prefix = COP, Number = 4703, Level = undergraduate, Source_Page = https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = COP 4703 Applied Database Systems"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",pdf_0386_cop6728visual-info-retrieval,2,12,strong=1; medium=3; weak=1; score=12,course_syllabus,Cop6728Visual Info Retrieval,COP 6728,cop6728visual-info-retrieval.pdf,"Document_Type = course_syllabus, Title = Cop6728Visual Info Retrieval, Course_Code = COP 6728, Prefix = COP, Number = 6728, Level = graduate, Source_Page = , Linked_File_or_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/pdf/cop6728visual-info-retrieval.pdf, File_Name = cop6728visual-info-retrieval.pdf, Content = COP 6728 Visual Information Retrieval Credits: 3 credits Text book"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0011_CAP_6315,2,9,strong=1; medium=2; weak=0; score=9,course_listing,Social Networks,CAP 6315,,"Document_Type = course_listing, Title = Social Networks, Course_Code = CAP 6315, Prefix = CAP, Number = 6315, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/research/nrt/faculty/collaborators, Linked_File_or_Page = , File_Name = , Content = Instructor for CAP 6315 Social Networks / Big Data Analytics"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0012_CAP_6315,2,9,strong=1; medium=2; weak=0; score=9,course_listing,Social Networks and Big Data Analytics,CAP 6315,,"Document_Type = course_listing, Title = Social Networks and Big Data Analytics, Course_Code = CAP 6315, Prefix = CAP, Number = 6315, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6315 Social Networks and Big Data Analytics"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0029_CAP_6673,2,8,strong=1; medium=1; weak=1; score=8,course_listing,Data Mining and Machine Learning,CAP 6673,,"Document_Type = course_listing, Title = Data Mining and Machine Learning, Course_Code = CAP 6673, Prefix = CAP, Number = 6673, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 6673 Data Mining and Machine Learning"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0077_COP_6728,2,8,strong=1; medium=1; weak=1; score=8,course_listing,Visual Information Retrieval,COP 6728,,"Document_Type = course_listing, Title = Visual Information Retrieval, Course_Code = COP 6728, Prefix = COP, Number = 6728, Level = graduate, Source_Page = https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = COP 6728 Visual Information Retrieval"
q10,"Find data mining, information retrieval, web mining, big data analytics, and database-related course syllabi.",course_0148_CAP_4770,1,7,strong=1; medium=1; weak=0; score=7,course_listing,Introdution Data Mining and Machine Intelligence,CAP 4770,,"Document_Type = course_listing, Title = Introdution Data Mining and Machine Intelligence, Course_Code = CAP 4770, Prefix = CAP, Number = 4770, Level = undergraduate, Source_Page = https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/, Linked_File_or_Page = , File_Name = , Content = CAP 4770 Introdution Data Mining and Machine Intelligence"
